#####################################################################################################
# _diffrn_sofware                                   Foxtrot 3.5.10-3979
# data-average
# AbsTimeStamps                                     nan
# TimeStamps                                        0.4491591453552246
# gapTime                                           150.0
# step_global_regrid                                nan
# xmax_global_regrid                                nan
# xmin_global_regrid                                nan
# ymax_global_regrid                                nan
# ymin_global_regrid                                nan
# Input parameters:
# img{0}_AzInt_Px_5
# img{1}_AzInt_Px_6
# img{2}_AzInt_Px_7
# img{3}_AzInt_Px_8
# img{4}_AzInt_Px_9
#
#####################################################################################################
q(A-1)                             I(q)Ave_151_e6_10mM_01092AzInt_Px            Sig(q)Ave_151_e6_10mM_01092AzInt_Px          
0.057727151581264215               0.000173069246088309                         5.346228893865486e-07                        
0.057874030043536695               0.00017174131808830108                       5.351521353129073e-07                        
0.05802090842984961                0.00017229439115881915                       5.394350019266584e-07                        
0.058167786740010254               0.00017067236508260338                       5.306529146110955e-07                        
0.05831466497382588                0.00017032164246211302                       5.303628754093337e-07                        
0.058461543131103806               0.00016833403938177753                       5.264991008313788e-07                        
0.05860842121165132                0.0001659933139488643                        5.23580903850552e-07                         
0.05875529921527569                0.00016613972724444375                       5.281547680931465e-07                        
0.05890217714178421                0.00016389239949466796                       5.172758926661313e-07                        
0.059049054990984166               0.00016276878197077214                       5.169790469677857e-07                        
0.059195932762682854               0.00016073030849792034                       5.13240399052347e-07                         
0.059342810456687566               0.00015898027540406723                       5.141386232824489e-07                        
0.059489688072805594               0.0001568497010225917                        5.065231516583568e-07                        
0.059636565610844204               0.00015491541303281573                       5.017175964919795e-07                        
0.0597834430706107                 0.00015226745670600747                       5.066189998721519e-07                        
0.0599303204519124                 0.00014779856467055222                       5.069150768848957e-07                        
0.060077197754556555               0.00014630029599260362                       5.090068613363351e-07                        
0.06022407497835045                0.00014481595145075584                       5.09054539849231e-07                         
0.060370952123101444               0.00014121031461412334                       5.09094958956457e-07                         
0.0605178291886168                 0.00013910955941976732                       5.096785163231487e-07                        
0.06066470617470378                0.00013706444395639855                       5.07301741450335e-07                         
0.06081158308116971                0.00013450200539806822                       5.044751472304662e-07                        
0.060958459907821866               0.00013142484827533907                       5.006088794934966e-07                        
0.06110533665446756                0.00012824039907346007                       5.003858068255146e-07                        
0.06125221332091411                0.00012634033699712702                       4.978004302790457e-07                        
0.061399089906968775               0.00012275634077193784                       4.873547836596054e-07                        
0.06154596641243888                0.00012193234856273493                       4.947329320818484e-07                        
0.06169284283713169                0.00011883509761490762                       4.884092426056022e-07                        
0.06183971918085455                0.00011567186770127515                       4.861535920708574e-07                        
0.061986595443414706               0.00011496396885544726                       4.82369605348589e-07                         
0.06213347162461951                0.0001123724967396957                        4.771838752504789e-07                        
0.06228034772427626                0.0001101529976507126                        4.787134629667561e-07                        
0.0624272237421922                 0.00010867470537010427                       4.7577932576696353e-07                       
0.06257409967817472                0.00010680869109092588                       4.671579308536137e-07                        
0.06272097553203106                0.00010342274561587282                       4.475875196869841e-07                        
0.06286785130356852                0.00010291312683195139                       4.4547797929284763e-07                       
0.06301472699259443                0.00010023520521632312                       4.376791092613066e-07                        
0.06316160259891611                9.936768862535402e-05                        4.2890307641307073e-07                       
0.06330847812234083                9.749080136936048e-05                        4.246040941154894e-07                        
0.06345535356267593                9.6732701428091e-05                          4.1979207426843563e-07                       
0.06360222891972865                9.581733998437787e-05                        4.2094440422887444e-07                       
0.0637491041933064                 9.397962062479823e-05                        4.128988344524621e-07                        
0.06389597938321641                9.270206093932377e-05                        4.064433677544728e-07                        
0.06404285448926601                9.302762986222905e-05                        4.0928945161797544e-07                       
0.06418972951126252                9.229436004748291e-05                        4.040814433853525e-07                        
0.06433660444901325                9.114661061664501e-05                        4.055569416521423e-07                        
0.06448347930232548                9.078106601492134e-05                        3.9829667622462554e-07                       
0.06463035407100659                9.034373534548635e-05                        3.975389602044578e-07                        
0.0647772287548638                 9.041529359075829e-05                        4.009833249803771e-07                        
0.06492410335370448                8.950849672410686e-05                        3.9329673819487283e-07                       
0.06507097786733593                8.955550335511699e-05                        3.9519696246477453e-07                       
0.06521785229556548                8.878535054961952e-05                        3.903303297610517e-07                        
0.0653647266382004                 8.959090193059747e-05                        3.9467357678677283e-07                       
0.06551160089504807                8.914238726919616e-05                        3.9508951854137033e-07                       
0.06565847506591574                8.954214324161234e-05                        3.877446062273128e-07                        
0.06580534915061079                8.945612773331777e-05                        3.925894013235947e-07                        
0.06595222314894049                9.001246176310444e-05                        3.895256647513223e-07                        
0.06609909706071217                9.060698099036544e-05                        3.939210566752643e-07                        
0.06624597088573314                8.978949572724341e-05                        3.919444161523872e-07                        
0.06639284462381075                9.018521528654866e-05                        3.887546565104599e-07                        
0.0665397182747523                 9.06067429354065e-05                         3.9294085774575095e-07                       
0.06668659183836509                9.033077101613596e-05                        3.8736832167657017e-07                       
0.0668334653144565                 9.035177651702458e-05                        3.9219303576988203e-07                       
0.06698033870283378                9.024227528407549e-05                        3.8736655703229526e-07                       
0.06712721200330428                9.058934465402862e-05                        3.88487887705301e-07                         
0.06727408521567534                9.047648407105695e-05                        3.8976404331596136e-07                       
0.06742095833975427                8.976471250718261e-05                        3.841117808753389e-07                        
0.06756783137534839                8.993148681833406e-05                        3.870751880587908e-07                        
0.06771470432226502                9.003869955015089e-05                        3.85623275459604e-07                         
0.06786157718031154                9.01481806121903e-05                         3.853014139416927e-07                        
0.0680084499492952                 8.881407157850047e-05                        3.8354681035308027e-07                       
0.0681553226290234                 8.893254604569149e-05                        3.8014735182882597e-07                       
0.06830219521930336                8.846999378260986e-05                        3.822498595172999e-07                        
0.06844906771994252                8.801028137808581e-05                        3.7889034315875896e-07                       
0.06859594013074817                8.80011084905482e-05                         3.7905112405077173e-07                       
0.06874281245152761                8.688939241907857e-05                        3.7718862235001025e-07                       
0.0688896846820882                 8.613716665513249e-05                        3.7377178982684373e-07                       
0.06903655682223728                8.533365188253616e-05                        3.7397556311492714e-07                       
0.06918342887178217                8.382048093817276e-05                        3.678424916922968e-07                        
0.06933030083053018                8.344119855187313e-05                        3.670094674956488e-07                        
0.06947717269828868                8.209978788171522e-05                        3.610011442480812e-07                        
0.06962404447486498                8.185295464738586e-05                        3.62138676596799e-07                         
0.06977091616006643                8.02772299253917e-05                         3.5913999999776545e-07                       
0.06991778775370033                7.914564440976378e-05                        3.552705900387227e-07                        
0.07006465925557409                7.776784880015393e-05                        3.521648217286218e-07                        
0.07021153066549495                7.669805316452914e-05                        3.477985285762371e-07                        
0.07035840198327031                7.539977530671838e-05                        3.467618551481387e-07                        
0.07050527320870752                7.474567221226983e-05                        3.4493390142347097e-07                       
0.07065214434161388                7.388303846741697e-05                        3.413567465387223e-07                        
0.07079901538179673                7.201891114483379e-05                        3.370230272583847e-07                        
0.07094588632906344                6.997003286298375e-05                        3.3067699345585814e-07                       
0.07109275718322133                6.959397140816206e-05                        3.3191205086117473e-07                       
0.07123962794407773                6.892121300457863e-05                        3.280400800158956e-07                        
0.07138649861144                   6.6905771170563e-05                          3.2394666775056205e-07                       
0.0715333691851155                 6.619329104449425e-05                        3.238510795561545e-07                        
0.07168023966491154                6.548484386322807e-05                        3.197579903675363e-07                        
0.07182711005063547                6.417319169768496e-05                        3.178448970578394e-07                        
0.07197398034209464                6.238127314436895e-05                        3.099788653093971e-07                        
0.0721208505390964                 6.172524945948137e-05                        3.103025298930145e-07                        
0.07226772064144811                6.0719676838840514e-05                       3.088910130012238e-07                        
0.07241459064895708                5.987781373981353e-05                        3.063214549580145e-07                        
0.07256146056143072                5.964321191770968e-05                        3.0488598850572476e-07                       
0.0727083303786763                 5.7983853974023336e-05                       2.9738829326626835e-07                       
0.0728552001005012                 5.805707224362241e-05                        2.995818275886838e-07                        
0.07300206972671279                5.7238254339349545e-05                       2.9652748548180807e-07                       
0.0731489392571184                 5.745176275578118e-05                        2.9654917420788493e-07                       
0.07329580869152541                5.654865254272302e-05                        2.944723140972081e-07                        
0.07344267802974117                5.59826103017296e-05                         2.911774840775696e-07                        
0.07358954727157295                5.565885110852179e-05                        2.914955043950892e-07                        
0.07373641641682821                5.5780725800871726e-05                       2.893768865154773e-07                        
0.07388328546531427                5.4934023277411614e-05                       2.8704672121846593e-07                       
0.07403015441683844                5.489813965600073e-05                        2.8720446350306697e-07                       
0.07417702327120813                5.4842610050562124e-05                       2.8693358922584687e-07                       
0.07432389202823067                5.4695538766081686e-05                       2.8654872316010676e-07                       
0.07447076068771347                5.475020938286061e-05                        2.8215760440251866e-07                       
0.0746176292494638                 5.409682600088235e-05                        2.841069387228232e-07                        
0.07476449771328907                5.4403155382075134e-05                       2.829470940101167e-07                        
0.07491136607899664                5.4417539247887735e-05                       2.8310615332081147e-07                       
0.07505823434639387                5.451862675689058e-05                        2.836128691813981e-07                        
0.0752051025152881                 5.500553723817077e-05                        2.834169987498828e-07                        
0.07535197058548672                5.453910292457419e-05                        2.8378851655136206e-07                       
0.07549883855679707                5.454882377786152e-05                        2.821180605803289e-07                        
0.0756457064290265                 5.478853136814544e-05                        2.8201824391680725e-07                       
0.0757925742019824                 5.496218380271657e-05                        2.8366846698674764e-07                       
0.07593944187547215                5.511525428531138e-05                        2.828581354883215e-07                        
0.07608630944930309                5.5047483987065326e-05                       2.852316106616166e-07                        
0.0762331769232826                 5.518375552966084e-05                        2.8184339064062325e-07                       
0.07638004429721802                5.5087058240300254e-05                       2.823084787075646e-07                        
0.07652691157091673                5.524947382344579e-05                        2.828438409674052e-07                        
0.07667377874418613                5.454091544224724e-05                        2.8126207455001134e-07                       
0.07682064581683352                5.512729222769456e-05                        2.8373191097845684e-07                       
0.07696751278866636                5.5315046813571745e-05                       2.804187752664312e-07                        
0.07711437965949193                5.450274656376142e-05                        2.8140220086375275e-07                       
0.07726124642911769                5.43261754983025e-05                         2.7964572486051e-07                          
0.07740811309735093                5.483582555852203e-05                        2.808366374430178e-07                        
0.07755497966399907                5.433635211852978e-05                        2.7967217379990966e-07                       
0.07770184612886948                5.3676213909744267e-05                       2.762341600598621e-07                        
0.07784871249176951                5.426623526964622e-05                        2.8043536200772483e-07                       
0.0779955787525066                 5.384548243117806e-05                        2.766696275358224e-07                        
0.07814244491088802                5.342566461885132e-05                        2.760472582625004e-07                        
0.07828931096672125                5.2771658455281456e-05                       2.7412461546946826e-07                       
0.0784361769198136                 5.2288277365557115e-05                       2.727531367763315e-07                        
0.0785830427699725                 5.152392810295512e-05                        2.7233904821088733e-07                       
0.07872990851700526                5.112949824603856e-05                        2.681608844861836e-07                        
0.07887677416071934                5.08969498752822e-05                         2.69100234169653e-07                         
0.07902363970092205                5.03116389279629e-05                         2.6677482731981093e-07                       
0.07917050513742083                5.03748861021009e-05                         2.6771681197465814e-07                       
0.07931737047002299                4.935033348406825e-05                        2.6454175477349823e-07                       
0.07946423569853601                4.875391720066941e-05                        2.605783148559422e-07                        
0.07961110082276719                4.7801046934735455e-05                       2.608964721296052e-07                        
0.07975796584252397                4.750702005326563e-05                        2.5880642825282074e-07                       
0.0799048307576137                 4.6750216487030964e-05                       2.564207220375541e-07                        
0.08005169556784376                4.5917462223463525e-05                       2.5371087054458214e-07                       
0.08019856027302162                4.5015294404463016e-05                       2.497806377929255e-07                        
0.08034542487295454                4.477276870868058e-05                        2.517669301663889e-07                        
0.08049228936745001                4.400082214179086e-05                        2.475513832971125e-07                        
0.08063915375631535                4.3488742593099006e-05                       2.470114125770536e-07                        
0.08078601803935799                4.2473567187744144e-05                       2.426268860405242e-07                        
0.08093288221638532                4.2473739622164734e-05                       2.430207331074371e-07                        
0.0810797462872047                 4.2081005135961066e-05                       2.4418286866823444e-07                       
0.08122661025162357                4.1067872539872357e-05                       2.3714500012032174e-07                       
0.08137347410944931                4.022713972513342e-05                        2.359332599043156e-07                        
0.08152033786048929                3.9236045296229165e-05                       2.3405012938258657e-07                       
0.08166720150455092                3.910280731967248e-05                        2.3289512613145615e-07                       
0.08181406504144159                3.831550753723873e-05                        2.3091269783531029e-07                       
0.08196092847096868                3.8125456317680174e-05                       2.274050359092462e-07                        
0.08210779179293966                3.757627793436541e-05                        2.2784383972813055e-07                       
0.08225465500716184                3.747844625999727e-05                        2.2809923294102828e-07                       
0.08240151811344265                3.64200073683131e-05                         2.243111446076055e-07                        
0.08254838111158952                3.647141207115541e-05                        2.2419867412014981e-07                       
0.08269524400140982                3.596357657948269e-05                        2.207767469100728e-07                        
0.08284210678271094                3.571024111897703e-05                        2.220255538981208e-07                        
0.08298896945530032                3.5572255742222054e-05                       2.2088604532622525e-07                       
0.0831358320189853                 3.534303880091401e-05                        2.19297898237444e-07                         
0.08328269447357337                3.520846092559876e-05                        2.1905401286874096e-07                       
0.0834295568188719                 3.4361127676972475e-05                       2.1692008643135323e-07                       
0.08357641905468828                3.428036684469841e-05                        2.166651246869844e-07                        
0.08372328118082989                3.438877017598133e-05                        2.1571913813002466e-07                       
0.08387014319710419                3.448530990888665e-05                        2.1551214185048062e-07                       
0.08401700510331858                3.365661172814199e-05                        2.13663704962535e-07                         
0.0841638668992804                 3.407183016867271e-05                        2.1626479357967671e-07                       
0.08431072858479721                3.404287858433087e-05                        2.1446274375019006e-07                       
0.08445759015967627                3.412540513718656e-05                        2.1379801686505497e-07                       
0.08460445162372504                3.439311791750563e-05                        2.1581860920176864e-07                       
0.08475131297675094                3.3626327845989566e-05                       2.132309695971731e-07                        
0.08489817421856143                3.406138980922864e-05                        2.1477549860274255e-07                       
0.08504503534896385                3.3871992803266526e-05                       2.1242309248760768e-07                       
0.08519189636776563                3.380374346443368e-05                        2.1345665008459972e-07                       
0.08533875727477419                3.4153312760402046e-05                       2.1422105190799187e-07                       
0.08548561806979699                3.377524066404954e-05                        2.128654059307023e-07                        
0.08563247875264139                3.3904535639653196e-05                       2.127736765397516e-07                        
0.08577933932311482                3.4101448032042656e-05                       2.1305915975143996e-07                       
0.08592619978102471                3.405036579569329e-05                        2.1373095055197156e-07                       
0.08607306012617852                3.4188502601062215e-05                       2.1424799533956705e-07                       
0.08621992035838356                3.41406220723247e-05                         2.128515694749544e-07                        
0.08636678047744735                3.416522317367927e-05                        2.123538686270024e-07                        
0.08651364048317729                3.429727249396731e-05                        2.131746208834763e-07                        
0.08666050037538078                3.429068293564351e-05                        2.1406605650330412e-07                       
0.0868073601538653                 3.3980305471836814e-05                       2.1186030198967936e-07                       
0.0869542198184382                 3.4060738782987175e-05                       2.1219276033899286e-07                       
0.08710107936890694                3.446291049957301e-05                        2.1443622641535142e-07                       
0.08724793880507897                3.368468736379931e-05                        2.1045121337908432e-07                       
0.08739479812676164                3.383848511840668e-05                        2.112554759986158e-07                        
0.08754165733376247                3.408295393054075e-05                        2.1112598531438248e-07                       
0.08768851642588886                3.376256655743128e-05                        2.111810907088148e-07                        
0.08783537540294821                3.357546875091355e-05                        2.1092049376473462e-07                       
0.08798223426474797                3.344945871712147e-05                        2.0939474473284716e-07                       
0.08812909301109559                3.33662051147998e-05                         2.0921409699792571e-07                       
0.08827595164179847                3.334962539238354e-05                        2.0781507392717604e-07                       
0.08842281015666406                3.30951242316889e-05                         2.0844246794359892e-07                       
0.08856966855549982                3.283324526876043e-05                        2.0841569493911195e-07                       
0.08871652683811314                3.2700197080317074e-05                       2.051631309307864e-07                        
0.08886338500431148                3.2652455847977534e-05                       2.0657011108630809e-07                       
0.08901024305390227                3.2449785490892294e-05                       2.049928095705153e-07                        
0.08915710098669294                3.2222577098934576e-05                       2.0520604677414253e-07                       
0.08930395880249095                3.1864300275321215e-05                       2.0298203279586908e-07                       
0.08945081650110373                3.1578901208538454e-05                       2.0230004666941838e-07                       
0.08959767408233874                3.12253635753641e-05                         2.0231473256880086e-07                       
0.08974453154600334                3.0806903798507615e-05                       1.9921079094401163e-07                       
0.08989138889190508                3.0413643098629808e-05                       1.9830814598935198e-07                       
0.09003824611985135                3.065188992215065e-05                        1.983369936405608e-07                        
0.09018510322964961                2.9813233706160514e-05                       1.9626716097009153e-07                       
0.09033196022110727                2.9399303028946206e-05                       1.9571286104667226e-07                       
0.09047881709403181                2.9316401912812962e-05                       1.93462303331499e-07                         
0.09062567384823066                2.88748723423845e-05                         1.93299779441059e-07                         
0.0907725304835113                 2.8775207253873922e-05                       1.9067721592253222e-07                       
0.09091938699968116                2.8601837452878595e-05                       1.9216649123126774e-07                       
0.09106624339654765                2.812619369616229e-05                        1.901330141714378e-07                        
0.09121309967391825                2.7670949959915802e-05                       1.874672256582972e-07                        
0.09135995583160045                2.735787117504835e-05                        1.8723780083637575e-07                       
0.09150681186940164                2.6930865694166984e-05                       1.853558073584929e-07                        
0.0916536677871293                 2.6804468275799104e-05                       1.8512715241674022e-07                       
0.0918005235845909                 2.6665477796276447e-05                       1.8369028427847108e-07                       
0.09194737926159387                2.6288416882104385e-05                       1.8258927215557018e-07                       
0.09209423481794567                2.613584884438257e-05                        1.8280393525442594e-07                       
0.09224109025345378                2.541573005114331e-05                        1.7959964882375065e-07                       
0.09238794556792562                2.5597154490458226e-05                       1.8030636685588164e-07                       
0.09253480076116867                2.536488374665332e-05                        1.7849762975213447e-07                       
0.0926816558329904                 2.505403216022403e-05                        1.7798833942057878e-07                       
0.09282851078319823                2.4959081766391244e-05                       1.7751997890043932e-07                       
0.09297536561159966                2.4476703973477528e-05                       1.7625110733418536e-07                       
0.09312222031800216                2.455591602316439e-05                        1.7621039580845766e-07                       
0.09326907490221313                2.4123100243251823e-05                       1.734397961897753e-07                        
0.09341592936404011                2.3994569086671387e-05                       1.7399250204976232e-07                       
0.0935627837032905                 2.4071069730144192e-05                       1.7363209188632097e-07                       
0.09370963791977185                2.4190623810689038e-05                       1.7431769579986038e-07                       
0.09385649201329155                2.392583754492177e-05                        1.7310769026757536e-07                       
0.09400334598365706                2.381037891316151e-05                        1.7224978576248875e-07                       
0.09415019983067592                2.374798002402457e-05                        1.729058873707963e-07                        
0.09429705355415556                2.3558771185094784e-05                       1.710889712769143e-07                        
0.09444390715390341                2.3379995424800155e-05                       1.7025371852108074e-07                       
0.09459076062972703                2.3205885665190674e-05                       1.7060845361987535e-07                       
0.09473761398143382                2.3341334299237058e-05                       1.6999021662810542e-07                       
0.0948844672088313                 2.2977155354390658e-05                       1.700146799960796e-07                        
0.09503132031172688                2.3337679224941892e-05                       1.6888320536752523e-07                       
0.09517817328992813                2.3166466073069402e-05                       1.704015565930988e-07                        
0.09532502614324244                2.280414811310938e-05                        1.6741978535674096e-07                       
0.09547187887147733                2.30556395315912e-05                         1.693757310865672e-07                        
0.09561873147444025                2.3058413683183095e-05                       1.6914070783463534e-07                       
0.09576558395193871                2.3024598641857896e-05                       1.6756799508761345e-07                       
0.09591243630378016                2.3211256448272488e-05                       1.6994667172113559e-07                       
0.0960592885297721                 2.2833264636909157e-05                       1.6782814748108498e-07                       
0.096206140629722                  2.2655498805466857e-05                       1.6657554425292016e-07                       
0.09635299260343741                2.3034388326343575e-05                       1.6856586579007892e-07                       
0.09649984445072572                2.278743485412742e-05                        1.6658478616222123e-07                       
0.09664669617139443                2.303953153522089e-05                        1.6846372421793316e-07                       
0.09679354776525106                2.2930424417876897e-05                       1.67166188718019e-07                         
0.09694039923210311                2.28814071283771e-05                         1.674642854523297e-07                        
0.09708725057175803                2.3163352219626656e-05                       1.6861354028388918e-07                       
0.0972341017840233                 2.274940328011079e-05                        1.661514439312243e-07                        
0.0973809528687064                 2.2371677908901933e-05                       1.6564797878657425e-07                       
0.09752780382561488                2.2319754456270553e-05                       1.6422686721657685e-07                       
0.09767465465455624                2.2527539000656533e-05                       1.6580959760227737e-07                       
0.09782150535533785                2.2274940173083907e-05                       1.6487747057836928e-07                       
0.09796835592776733                2.2058394496135216e-05                       1.6384112133137446e-07                       
0.09811520637165215                2.2316287144128947e-05                       1.643883573627453e-07                        
0.09826205668679971                2.205532391489085e-05                        1.6239554484051435e-07                       
0.09840890687301765                2.2176190573484462e-05                       1.6451198057717817e-07                       
0.09855575693011333                2.1865287119203475e-05                       1.6260427228180778e-07                       
0.09870260685789438                2.2023344598907984e-05                       1.6330622541591834e-07                       
0.09884945665616819                2.1736623420394453e-05                       1.6150014338555415e-07                       
0.09899630632474235                2.1462024866759194e-05                       1.6092797620813856e-07                       
0.09914315586342431                2.1329845412058385e-05                       1.6048822725738928e-07                       
0.0992900052720215                 2.114634237130453e-05                        1.5895911418401942e-07                       
0.09943685455034156                2.10218328162055e-05                         1.5865647164267916e-07                       
0.09958370369819193                2.1047238947599144e-05                       1.5919771884667553e-07                       
0.09973055271538007                2.0986768497325535e-05                       1.5891316626756774e-07                       
0.09987740160171366                2.0882366107005224e-05                       1.5796420549193164e-07                       
0.10002425035699997                2.052780560810787e-05                        1.561286880761167e-07                        
0.10017109898104663                2.059488833290518e-05                        1.588221261776647e-07                        
0.10031794747366114                2.0373549404817853e-05                       1.6027266422680193e-07                       
0.10046479583465108                1.9817808033337357e-05                       1.6087600293193175e-07                       
0.10061164406382382                1.9867142947680275e-05                       1.6126055211256117e-07                       
0.10075849216098694                1.9831256287777256e-05                       1.6117646732662113e-07                       
0.10090534012594798                1.952852896636231e-05                        1.628282266540539e-07                        
0.10105218795851441                1.9123876305387486e-05                       1.6068782299067034e-07                       
0.10119903565849375                1.8874380652382223e-05                       1.6136075470727187e-07                       
0.10134588322569356                1.8922394555011058e-05                       1.6117742596920927e-07                       
0.10149273065992132                1.8672740819287564e-05                       1.6240236207980148e-07                       
0.10163957796098451                1.8565308101617115e-05                       1.6274091736947615e-07                       
0.10178642512869074                1.812093124255837e-05                        1.5978762562919716e-07                       
0.10193327216284745                1.812780644920988e-05                        1.6108038483871347e-07                       
0.10208011906326218                1.8065152437584098e-05                       1.6120607024854168e-07                       
0.10222696582974251                1.8196506758550355e-05                       1.635149821991329e-07                        
0.10237381246209588                1.777431775256218e-05                        1.6230392517278923e-07                       
0.10252065896012988                1.7476962192883346e-05                       1.5963525490316612e-07                       
0.10266750532365197                1.7702972397998488e-05                       1.632529346875485e-07                        
0.10281435155246972                1.7349030811491185e-05                       1.60350736287331e-07                         
0.10296119764639064                1.74783819432924e-05                         1.6032514169846184e-07                       
0.1031080436052223                 1.7290172816407827e-05                       1.5627549569524717e-07                       
0.10325488942877217                1.739823640439921e-05                        1.552362417087532e-07                        
0.10340173511684783                1.745113689167992e-05                        1.5553499103068596e-07                       
0.10354858066925673                1.7458366980829685e-05                       1.535933318273819e-07                        
0.10369542608580651                1.6913949030500194e-05                       1.5070535750198073e-07                       
0.10384227136630463                1.6981587601054635e-05                       1.5018547194636975e-07                       
0.10398911651055864                1.6997895531513386e-05                       1.5008338227156296e-07                       
0.10413596151837609                1.711538252141678e-05                        1.517192371637155e-07                        
0.10428280638956451                1.6981778261678368e-05                       1.4835916087090597e-07                       
0.10442965112393143                1.68488580231802e-05                         1.4828271532953875e-07                       
0.10457649572128438                1.6904053057463773e-05                       1.4801943742102148e-07                       
0.10472334018143092                1.7010356456548145e-05                       1.48484220573889e-07                         
0.10487018450417857                1.6775215417986097e-05                       1.4756604364646712e-07                       
0.10501702868933487                1.6863683275414934e-05                       1.4624867284552918e-07                       
0.10516387273670741                1.6583092761938996e-05                       1.4622151437666415e-07                       
0.10531071664610367                1.6555082736221997e-05                       1.4495814019639234e-07                       
0.10545756041733126                1.6765795909414035e-05                       1.463661695750656e-07                        
0.10560440405019761                1.6575440147029273e-05                       1.4440750270073172e-07                       
0.10575124754451042                1.7169346933545824e-05                       1.4718806093872857e-07                       
0.1058980909000771                 1.6945803828307303e-05                       1.4676780877377958e-07                       
0.10604493411670529                1.6831034611412652e-05                       1.4519767241970898e-07                       
0.10619177719420249                1.6916432805832943e-05                       1.4472239927464102e-07                       
0.10633862013237629                1.6706821173322546e-05                       1.442926523248739e-07                        
0.10648546293103421                1.6678179263172342e-05                       1.4416900412732855e-07                       
0.10663230558998382                1.6784583209628188e-05                       1.4478617150151036e-07                       
0.10677914810903268                1.6618062175205938e-05                       1.4261935582328043e-07                       
0.10692599048798831                1.6888811998297992e-05                       1.4439629585574794e-07                       
0.1070728327266583                 1.6812239384469157e-05                       1.4355285259222408e-07                       
0.10721967482485018                1.669885042674956e-05                        1.431704081608034e-07                        
0.10736651678237155                1.665361991971004e-05                        1.4313023811737664e-07                       
0.10751335859902991                1.6614471202363312e-05                       1.4179700921642419e-07                       
0.10766020027463287                1.6456581625101095e-05                       1.4243452175301952e-07                       
0.10780704180898798                1.649061174051071e-05                        1.413175332071906e-07                        
0.10795388320190277                1.6361753826787214e-05                       1.4146548426743944e-07                       
0.10810072445318483                1.6411950476160975e-05                       1.4028845422768163e-07                       
0.10824756556264178                1.642131724891898e-05                        1.411702046945186e-07                        
0.10839440653008109                1.6281132164502265e-05                       1.4081579886469956e-07                       
0.10854124735531032                1.599032209558617e-05                        1.3837823515097375e-07                       
0.10868808803813715                1.5873844373003244e-05                       1.376333391226993e-07                        
0.10883492857836903                1.6204126679770907e-05                       1.388166109624088e-07                        
0.1089817689758136                 1.593340303178985e-05                        1.380356388739092e-07                        
0.10912860923027844                1.5637765491836673e-05                       1.3665387294563112e-07                       
0.10927544934157106                1.5468721283654004e-05                       1.3460734798107808e-07                       
0.10942228930949906                1.542056503943129e-05                        1.3518492365085598e-07                       
0.10956912913387006                1.5383080929285075e-05                       1.3446420288670312e-07                       
0.10971596881449154                1.5303996521527405e-05                       1.3430243330311512e-07                       
0.10986280835117117                1.5030371152907978e-05                       1.3178959848832483e-07                       
0.11000964774371647                1.5010175525630978e-05                       1.3178995230554003e-07                       
0.11015648699193506                1.46635294238622e-05                         1.306123723439108e-07                        
0.11030332609563448                1.4911208579799354e-05                       1.3100183394257088e-07                       
0.11045016505462234                1.494511218821503e-05                        1.318606525549827e-07                        
0.11059700386870623                1.4673495890414162e-05                       1.2913287971365528e-07                       
0.11074384253769363                1.4529602617894156e-05                       1.2871166105763938e-07                       
0.11089068106139227                1.4409727068141315e-05                       1.2891030168538975e-07                       
0.11103751943960968                1.4202725967921229e-05                       1.289825129743744e-07                        
0.11118435767215343                1.4074820930133663e-05                       1.3074343674570326e-07                       
0.11133119575883108                1.3889253586882582e-05                       1.3043421523845214e-07                       
0.11147803369945024                1.3661091324141097e-05                       1.3115067360046103e-07                       
0.11162487149381856                1.3504508128005743e-05                       1.3131612223165473e-07                       
0.11177170914174359                1.3451294907265856e-05                       1.309597581844098e-07                        
0.11191854664303286                1.3622266717360826e-05                       1.334874978839268e-07                        
0.11206538399749402                1.3204093963090234e-05                       1.3137263901489487e-07                       
0.11221222120493467                1.3232569859080681e-05                       1.329923310143535e-07                        
0.11235905826516246                1.3039835831792369e-05                       1.3191756221894254e-07                       
0.11250589517798482                1.3089397676536518e-05                       1.3299871045506053e-07                       
0.11265273194320945                1.2962981892175637e-05                       1.323028799198679e-07                        
0.11279956856064402                1.2872494450481066e-05                       1.3163325948792675e-07                       
0.112946405030096                  1.2941537362568727e-05                       1.3229779113585182e-07                       
0.11309324135137307                1.2493324631779475e-05                       1.2937596577667126e-07                       
0.11324007752428276                1.264078507206619e-05                        1.3111408549252966e-07                       
0.11338691354863278                1.2648616254212302e-05                       1.3084386487948012e-07                       
0.11353374942423061                1.2663109515866306e-05                       1.306100019836641e-07                        
0.11368058515088399                1.241203961482011e-05                        1.2987113899392906e-07                       
0.11382742072840041                1.2650021131526832e-05                       1.308513967035417e-07                        
0.11397425615658752                1.2625134969241213e-05                       1.318197042410682e-07                        
0.11412109143525294                1.2432809657327291e-05                       1.3065470612882317e-07                       
0.11426792656420426                1.250064879475528e-05                        1.3054128578506643e-07                       
0.11441476154324907                1.2445989856761357e-05                       1.3125059884400183e-07                       
0.11456159637219507                1.2417249355255379e-05                       1.2984748657725666e-07                       
0.11470843105084977                1.2297043516395536e-05                       1.3088628665545522e-07                       
0.11485526557902083                1.2606379605437822e-05                       1.3161670455144602e-07                       
